0F4TI,8/8/8/6p1/6Pp/4k3/6KN/8 w - - 3 70,g2h3 e3f2 h2f1 f2f1,1581,75,93,1610,crushing endgame knightEndgame short zugzwang,https://lichess.org/XzGd5r68#139,
0F5t2,8/1p6/p7/4kpP1/P2p4/1P1K2P1/8/8 b - - 1 47,b7b5 a4b5 a6b5 b3b4 e5d5 g5g6,1954,75,88,109,crushing endgame long pawnEndgame quietMove zugzwang,https://lichess.org/RQu2H2oJ/black#94,
0FFRR,8/8/2k1p3/pp3p2/3P1Pp1/PP1K2P1/8/8 w - - 1 36,a3a4 b5a4 b3a4 c6d5 d3e3 d5c4,1502,75,89,1021,crushing endgame long pawnEndgame zugzwang,https://lichess.org/eHcQfvVJ#71,
0FHA1,8/8/4k1p1/6P1/4KP1p/8/8/8 w - - 0 55,e4f3 e6f5 f3e3 f5g4,1389,76,96,4646,crushing endgame pawnEndgame short zugzwang,https://lichess.org/NII3aIN0#109,
0FQd1,8/8/pp1k3p/6p1/PP2K1P1/6P1/8/8 b - - 0 46,a6a5 b4a5 b6a5 e4d4,2081,76,66,95,crushing defensiveMove endgame pawnEndgame short zugzwang,https://lichess.org/Mk2CnJaS/black#92,
0FTxV,8/6p1/4k3/5p1p/2pP3P/5PP1/3K4/8 b - - 0 35,e6d5 d2c3 f5f4 g3f4 g7g6 f4f5 g6f5 f3f4 d5e4 c3c4 e4f4 d4d5 f4g3 d5d6 f5f4 d6d7,1592,75,93,6930,advancedPawn crushing endgame pawnEndgame quietMove veryLong zugzwang,https://lichess.org/LildxDzf/black#70,
0FXOH,8/8/1p4kp/pP1p2p1/P2P1p2/5P1P/5P2/5K2 w - - 1 43,f1e2 g6h5 e2f1 h5h4 f1g2 h6h5 g2h2 g5g4 f3g4 h5g4 h3g4 h4g4 h2g2 f4f3,2088,77,88,79,crushing endgame pawnEndgame quietMove veryLong zugzwang,https://lichess.org/ap1rPriA#85,
0FcdF,8/p7/2k1p2p/P1p1P1p1/2K3P1/1P6/7P/8 w - - 0 43,h2h3 a7a6 b3b4 c5b4 c4b4 c6d5,1329,75,89,1105,crushing endgame long pawnEndgame quietMove zugzwang,https://lichess.org/AoKTlLbz#85,
0FkzE,8/8/7p/6nk/4K3/5N2/8/8 w - - 0 68,f3g5 h6g5 e4f3 h5h4 f3g2 h4g4,1947,75,87,335,crushing defensiveMove endgame long zugzwang,https://lichess.org/hTTFYFza#135,
0G16z,6k1/p5p1/1p5p/2P2R2/P1r3PP/1K6/8/8 b - - 2 35,c4c5 f5c5 b6c5 b3c4 g8f7 c4c5 f7f6 c5d6 a7a5 d6d5 g7g5 h4h5,2595,86,76,144,crushing defensiveMove endgame rookEndgame veryLong zugzwang,https://lichess.org/yGVqJyWv/black#70,
0G9cR,8/8/pk4p1/P4p1p/1K3P1P/6P1/8/8 b - - 0 51,b6c6 b4c4 c6d6 c4d4,1314,95,62,52,crushing defensiveMove endgame pawnEndgame short zugzwang,https://lichess.org/drOtd1sX/black#102,
0GkkT,8/8/1p1k2p1/p4p1p/P1PK1P1P/5P2/8/8 w - - 0 45,d4c3 d6c5 c3d3 c5b4,1007,129,45,33,crushing endgame pawnEndgame short zugzwang,https://lichess.org/xsKN3UCB#89,
0Gvvw,8/8/4k3/3nBppp/3K4/5P1P/6P1/8 b - - 7 40,d5f4 e5f4 g5f4 d4c5 h5h4 c5c6,2148,75,43,80,crushing defensiveMove endgame long zugzwang,https://lichess.org/LDkIFJ6A/black#80,
0GzRt,8/1p6/p1p3p1/2P1k3/1P5P/P3K3/8/8 b - - 3 41,e5e6 e3e4 e6f6 e4f4,1809,82,82,44,crushing defensiveMove endgame pawnEndgame short zugzwang,https://lichess.org/XniFqhX9/black#82,
0GzXk,8/5pp1/4p3/4P1PK/4kP2/8/8/8 w - - 1 50,h5g4 g7g6 g4g3 e4e3,1907,74,84,147,crushing endgame pawnEndgame quietMove short zugzwang,https://lichess.org/xYtLdCWo#99,
0H0zr,8/8/2p1p3/1p2P1k1/pPpP4/P1P2K2/8/8 w - - 2 52,f3e4 g5g4 e4e3 g4g3,1920,75,90,726,crushing defensiveMove endgame pawnEndgame short zugzwang,https://lichess.org/HYY1pF2G#103,
0HJ7a,8/6p1/2p1k1p1/8/3P1P1p/4K2P/6P1/8 w - - 2 45,e3e4 e6f6 e4e3 g6g5 e3f3 g5f4 f3f4 f6e6,2733,93,93,82,crushing defensiveMove endgame pawnEndgame veryLong zugzwang,https://lichess.org/1PK9TaUi#89,
0HWS5,8/5p2/6k1/3pP3/3P4/8/7K/8 w - - 1 56,h2g3 g6g5 g3f3 g5f5,2009,74,85,393,crushing endgame pawnEndgame short zugzwang,https://lichess.org/94dQq31K#111,
0HXhL,8/5p1p/2k5/p1P2p2/1p1K1P2/6PP/P7/8 b - - 0 38,h7h5 d4c4 a5a4 c4b4,1650,217,-35,7,crushing endgame pawnEndgame short zugzwang,https://lichess.org/Yj0EHtM2/black#76,
0HaRr,8/8/K1p2p1p/2k3pP/6P1/1P4P1/8/8 b - - 0 47,c5b4 a6b6 c6c5 b6c6 c5c4 b3c4,1268,79,83,165,crushing endgame long pawnEndgame zugzwang,https://lichess.org/PIUhnfcV/black#94,
0HyDD,8/8/8/1p2k2p/p4p2/P6P/1P2K1P1/8 w - - 0 45,e2d3 h5h4 d3d2 e5d4,2187,75,78,87,crushing defensiveMove endgame pawnEndgame quietMove short zugzwang,https://lichess.org/cOmr6YVk#89,
0I0wv,8/6k1/1pp1Rr1p/3p1P2/5K1P/2P5/1P6/8 w - - 4 36,h4h5 f6e6 f5e6 g7f6 e6e7 f6e7 f4e5 b6b5,2361,80,93,197,crushing defensiveMove endgame rookEndgame veryLong zugzwang,https://lichess.org/UPVJ5ihT#71,
0I8in,8/8/p5pp/1p1k4/1P4PP/P2K4/8/8 w - - 0 45,h4h5 g6g5 d3e3 d5e5,2076,76,81,97,crushing defensiveMove endgame pawnEndgame quietMove short zugzwang,https://lichess.org/cIaN7sQJ#89,
0IBLR,8/5p2/8/4k1pp/8/4KPPP/8/8 w - - 1 52,g3g4 h5h4 e3e2 e5f4 e2f2 f7f6 f2e2 f4g3,1733,94,87,39,crushing endgame pawnEndgame quietMove veryLong zugzwang,https://lichess.org/8bZ09Z4V#103,
0IU2G,8/8/p1p4p/1p4k1/1P4P1/P1P2K2/8/8 b - - 8 44,g5h4 f3f4 h4h3 g4g5 h6g5 f4g5,1930,77,91,925,crushing endgame long pawnEndgame zugzwang,https://lichess.org/SLDf1mfg/black#88,
0Ij5X,8/8/4p3/5pp1/3P3p/1p2NPk1/1P1K2P1/8 w - - 0 43,d2e2 f5f4 e3g4 g3g2,1058,76,97,874,crushing endgame knightEndgame short zugzwang,https://lichess.org/p8QZwPAk#85,
0Il2O,8/p5p1/2p1k3/1p3p1p/1P3K1P/2P2PP1/P7/8 b - - 0 37,g7g6 f4g5 e6f7 g5h6 f5f4 g3f4,1799,75,67,209,crushing endgame long pawnEndgame zugzwang,https://lichess.org/AJADUk06/black#74,
0JfoG,8/p4pp1/2p1k2p/2P5/4K1PP/P4P2/8/8 w - - 3 45,f3f4 f7f5 g4f5 e6f6 h4h5 a7a6,2207,80,89,362,crushing defensiveMove endgame long pawnEndgame zugzwang,https://lichess.org/RySIcosK#89,
0K05h,8/8/3p2p1/1k1P1p1p/p2K1P1P/P5P1/8/8 b - - 4 47,b5a5 d4c4 a5a6 c4b4 a6b6 b4a4,910,81,78,117,crushing endgame long pawnEndgame zugzwang,https://lichess.org/fWZdJ7pA/black#94,
0K1SP,8/6p1/3k4/1p4p1/2p1K1P1/1P3P2/8/8 w - - 0 36,b3c4 b5b4 e4d4 d6c6 c4c5 b4b3,2502,86,72,164,crushing endgame long pawnEndgame quietMove zugzwang,https://lichess.org/6fe5mOeS#71,
0K2Jo,8/6k1/7p/8/5pP1/5K1P/8/8 b - - 3 61,g7g6 f3f4 g6f6 h3h4 f6e6 f4e4,2431,97,90,464,crushing defensiveMove endgame long pawnEndgame quietMove zugzwang,https://lichess.org/ZuYfOZFV/black#122,
0K5Xk,8/7p/4kP1P/p1p5/1pp2K2/P1P5/1P6/8 w - - 1 35,f4g5 a5a4 f6f7 e6f7 g5f5 b4b3,2342,88,90,2114,advantage endgame long pawnEndgame quietMove zugzwang,https://lichess.org/qnDpyxtx#69,
0KKfj,8/5p2/1p2kPp1/2p1P1Pp/p1P1PK1P/P7/8/8 w - - 10 55,f4e3 e6e5 e3f3 e5d4 f3f4 d4c4,941,76,81,168,advantage endgame long pawnEndgame zugzwang,https://lichess.org/XGfofzHX#109,
0Ka2V,8/1p6/2p3kp/p7/P1P2KP1/1P6/8/8 w - - 0 40,f4f3 c6c5 f3f4 g6f6,2495,78,82,108,crushing defensiveMove endgame pawnEndgame quietMove short zugzwang,https://lichess.org/TaWgFmdH#79,
0Ke4x,8/8/4p3/1k2P1K1/8/8/8/8 b - - 3 45,b5c6 g5g6 c6c5 g6f7 c5d5 f7f6,1889,84,83,54,crushing endgame long pawnEndgame zugzwang,https://lichess.org/16DfjrD8/black#90,
0Kko0,8/6p1/5k2/3R2rP/8/5K2/8/8 w - - 4 46,d5g5 f6g5 h5h6 g5h6 f3g4 h6g6,1978,102,68,17,crushing defensiveMove endgame long zugzwang,https://lichess.org/WJVFkjLB#91,
0KrP2,8/p7/1p3p2/1Ppk1P2/P2p1K2/3P4/2P5/8 b - - 1 41,d5d6 f4e4 d6c7 e4d5 c7d7 a4a5 b6a5 d5c5,1899,74,85,135,crushing deflection endgame pawnEndgame veryLong zugzwang,https://lichess.org/t9lYId1V/black#82,
0L4vs,8/4kp2/6p1/4P1P1/5K2/8/8/8 w - - 4 50,f4e4 e7e6 e4f4 e6d5 e5e6 f7e6,1882,75,98,320,crushing endgame long pawnEndgame zugzwang,https://lichess.org/hMNXUAsa#99,
0L5eM,3rk3/R2n3p/1pB1p1p1/2p2p2/2P2K2/1P2P1P1/7P/8 b - - 1 27,h7h6 a7d7 d8d7 f4e5 e8d8 c6d7 d8d7 e5f6 g6g5 f6g6 d7e7 h2h3,2406,106,-14,30,crushing defensiveMove endgame pin sacrifice veryLong zugzwang,https://lichess.org/jMUGKmb1/black#54,
0LETl,8/2p5/p1pk3p/6p1/PP1K2P1/7P/8/8 b - - 2 41,d6e6 d4c5 e6d7 a4a5 d7e8 c5c6,1794,75,96,5506,crushing endgame long pawnEndgame quietMove zugzwang,https://lichess.org/U3Ggag3z/black#82,
0LGb3,8/8/6p1/kp1Pp3/7P/2K2P2/8/8 b - - 0 56,a5b6 c3b4 b6a6 b4c5 b5b4 c5b4 a6b6 b4c4,2086,76,91,261,crushing defensiveMove endgame pawnEndgame veryLong zugzwang,https://lichess.org/8nO9u2BT/black#112,
0LMtI,8/3k1p1p/3p2p1/p1pK4/P1P2PPP/1P6/8/8 b - - 0 43,f7f6 h4h5 g6h5 g4h5 f6f5 h5h6 d7e7 d5c6,2261,75,82,276,crushing endgame pawnEndgame veryLong zugzwang,https://lichess.org/Ko3Ptslu/black#86,
0LRMq,8/6p1/5pk1/5r1p/5R1P/6P1/5PK1/8 w - - 6 45,f4f3 f5f3 g2f3 g6f5 f3g2 f5e4,2064,76,92,1961,crushing defensiveMove endgame long master masterVsMaster rookEndgame zugzwang,https://lichess.org/E1tH3tWn#89,
0LU3v,8/6p1/5k1p/R4prP/5KP1/5P2/8/8 b - - 13 57,f5g4 a5g5 h6g5 f4g4 f6e5 g4g5,1916,74,78,133,crushing endgame long master masterVsMaster rookEndgame zugzwang,https://lichess.org/w2CxA7Th/black#114,
0LXHu,8/8/8/4Kpk1/3R4/4P1p1/5rP1/8 w - - 8 56,d4f4 f2f4 e3f4 g5g4 e5d5 g4f4,1280,125,54,17,crushing endgame long rookEndgame zugzwang,https://lichess.org/euJWg9fu#111,
0LYEC,8/8/1p4p1/p4p1p/Pk1K1P2/5PP1/1P6/8 b - - 2 49,b4a4 d4c4 h5h4 g3h4 b6b5 c4c3 b5b4 c3c4 b4b3 c4c5,2277,83,83,61,crushing defensiveMove endgame pawnEndgame veryLong zugzwang,https://lichess.org/Lwk7BqEu/black#98,
0LbRK,6n1/8/p7/1p1k1pBp/1P3P1P/P2K4/8/8 b - - 4 42,d5d6 d3d4 d6e6 d4c5,1095,78,89,1169,crushing endgame short zugzwang,https://lichess.org/6718TZqS/black#84,
0Lc4H,8/1pp2pp1/1p6/4Pk1p/2P2P2/P3K2P/1P3P2/8 w - - 0 26,f2f3 h5h4 b2b4 c7c6,2436,78,81,354,crushing defensiveMove endgame pawnEndgame quietMove short zugzwang,https://lichess.org/t4WpGbSj#51,
0Ld9H,8/8/6p1/p3p1k1/Pp1pP3/8/1PP2KP1/8 w - - 2 38,f2g3 g5h5 g3f3 h5h4 f3f2 h4g4,2478,94,89,306,crushing defensiveMove endgame long pawnEndgame zugzwang,https://lichess.org/UaKbOQwk#75,
0LhAL,8/6p1/R1rk1p1p/7P/5PPK/8/8/8 w - - 5 65,a6c6 d6c6 h4g3 c6d5 g3f3 d5d4,1676,76,80,151,crushing defensiveMove endgame long zugzwang,https://lichess.org/w1Ffvd8O#129,
0LinX,8/8/3k1p1p/3P2p1/p2K2P1/2P5/6P1/8 w - - 0 42,d4c4 d6e5 d5d6 e5d6 c4b4 d6d5 c3c4 d5d4,2590,81,86,65,advantage endgame pawnEndgame veryLong zugzwang,https://lichess.org/JLqtvCC9#83,
0M1Bl,8/8/p4k2/5P2/1pNp4/3Pn3/PP1K4/8 b - - 0 39,e3c4 d3c4 f6f5 d2d3 f5e5 a2a4 b4a3 b2a3,2445,88,87,174,crushing endgame quietMove veryLong zugzwang,https://lichess.org/cFiI7HEQ/black#78,
0M514,8/1p6/8/p2kpp1p/7P/PP1K1PP1/8/8 w - - 4 37,d3e3 b7b5 e3e2 e5e4 e2e3 d5e5 f3e4 f5e4,2742,94,94,264,crushing endgame pawnEndgame quietMove veryLong zugzwang,https://lichess.org/jS21D8sz#73,
0MB2R,8/8/2k5/7p/1KP1p2P/8/8/8 w - - 0 42,b4c3 c6c5 c3b3 c5d4 b3c2 d4c4,1962,76,91,1110,crushing endgame long master masterVsMaster pawnEndgame zugzwang,https://lichess.org/v4rvZNwo#83,
0MN9L,8/8/3r3p/R2p1pk1/3K4/6P1/5P2/8 w - - 0 47,a5d5 d6d5 d4d5 g5g4 d5e5 h6h5 e5f6 f5f4 f6g6 f4f3 g6h6 h5h4 g3h4 g4h4,2676,97,91,573,crushing endgame master quietMove rookEndgame veryLong zugzwang,https://lichess.org/39DALHGo#93,
0MV3N,6k1/7p/2p2p1K/p1p5/P1P3P1/3P4/8/8 b - - 0 41,g8f7 h6h7 f7e6 h7g6 e6e7 g6g7,2320,78,85,62,crushing endgame long pawnEndgame zugzwang,https://lichess.org/tBW0lDCU/black#82,
0Mkgs,8/3B4/8/p3kPp1/P3n3/5KP1/8/8 w - - 7 46,f3g4 e4f6 g4g5 f6d7 g5g6 d7f6,1852,73,94,9341,crushing defensiveMove endgame fork long zugzwang,https://lichess.org/okgXYvYr#91,
0MtOk,8/8/1p6/p1pPk3/P1P3p1/1P6/5K2/8 b - - 1 41,e5f5 f2g3 f5g5 d5d6 g5f6 g3g4 f6e6 g4g5 e6d6 g5f6 d6d7 f6f7,2417,111,46,27,crushing defensiveMove endgame pawnEndgame veryLong zugzwang,https://lichess.org/xGukVSgG/black#82,
0MvkG,8/5pp1/4p2p/2k1P3/4KP2/6P1/7P/8 w - - 6 66,h2h4 h6h5 e4d3 c5d5 d3e3 d5c4 e3d2 c4d4,2342,81,84,58,crushing endgame pawnEndgame quietMove veryLong zugzwang,https://lichess.org/ye2NEsAI#131,
0NEhU,8/8/pp4pp/2k5/P1P2P1P/2K5/8/8 w - - 3 40,c3d3 h6h5 d3c3 a6a5,2503,79,91,2917,crushing defensiveMove endgame pawnEndgame quietMove short zugzwang,https://lichess.org/EJZ15TNI#79,
0NNmr,8/8/3k4/1p3p1p/pP1K1P1P/P7/8/8 w - - 0 43,d4d3 d6d5 d3c3 d5e4,937,121,39,41,crushing endgame pawnEndgame short zugzwang,https://lichess.org/o8CWcJ4e#85,
0NQ0Q,8/5k2/4p2p/4K1p1/6P1/5P1P/8/8 w - - 1 46,e5d6 f7f6 d6d7 f6e5 d7e7 e5f4,1674,74,93,2127,crushing endgame long pawnEndgame zugzwang,https://lichess.org/IiSqzVQ2#91,
0OCd5,8/5p2/1k2p1p1/3rP2p/2K2P1P/3R2P1/8/8 b - - 11 57,b6c6 d3d5 e6d5 c4d4,712,76,100,445,crushing endgame rookEndgame short zugzwang,https://lichess.org/bOz4H5Sl/black#114,
0OFCJ,8/5pp1/2k3p1/6P1/3K2P1/2P5/8/8 b - - 2 52,f7f5 g4f5 g6f5 g5g6 c6d6 c3c4 d6e6 c4c5 f5f4 d4e4 f4f3 e4f3,2385,77,94,638,crushing endgame pawnEndgame quietMove veryLong zugzwang,https://lichess.org/WUvlNRKc/black#104,
0OIHm,8/8/4p3/ppk1p3/4Pp1p/P2K1P1P/2P3P1/8 w - - 0 31,d3c3 a5a4 c3d3 b5b4 a3b4 c5b4,2159,77,89,428,crushing endgame long pawnEndgame quietMove zugzwang,https://lichess.org/xVeNGLBJ#61,
0OObT,8/5k2/5p2/p1p1rP1p/P2pR2P/1P3K2/2P5/8 w - - 1 37,e4e5 f6e5 f3e4 f7f6 e4d5 f6f5,1072,127,89,42,crushing endgame long zugzwang,https://lichess.org/9sNraTG7#73,
0Oiyp,8/1p6/1k3p2/1Pp1pP1p/K1P1P1p1/6P1/7P/8 b - - 2 37,b6c7 a4a5 c7c8 a5b6 c8b8 b6c5,1514,75,39,221,crushing endgame long pawnEndgame zugzwang,https://lichess.org/zZXsLGlV/black#74,
0OkvG,8/6p1/p3p1k1/P2pPp2/3P1P1P/7K/8/8 b - - 5 38,g6f7 h4h5 f7g8 h3h4 g8h8 h4g5 h8h7 h5h6 g7h6 g5f6 h6h5 f6e6,1670,101,85,51,crushing endgame pawnEndgame quietMove veryLong zugzwang,https://lichess.org/UaZFqdbz/black#76,
0OqOs,8/8/8/pp6/5kp1/PP6/6P1/6K1 w - - 2 51,g1f2 g4g3 f2e2 f4e4 b3b4 a5a4 e2d2 e4d4,2051,75,83,162,crushing defensiveMove endgame pawnEndgame quietMove veryLong zugzwang,https://lichess.org/mU7hMR3P#101,
0P90E,8/6p1/p7/P4k1p/4R2P/4p1K1/1P4P1/4r3 w - - 3 41,g3f3 e1f1 f3e2 f5e4 e2f1 e4d3 f1e1 e3e2 g2g3 g7g6 b2b3 d3c3 e1e2 c3b3,2526,84,81,62,advancedPawn crushing deflection endgame quietMove rookEndgame veryLong zugzwang,https://lichess.org/T3E0Cvc4#81,
0PHAU,8/8/8/5p1p/2k2PpP/4K1P1/8/8 w - - 9 57,e3d2 c4d4 d2e2 d4e4,920,131,75,31,crushing endgame pawnEndgame short zugzwang,https://lichess.org/OYjvqa1m#113,
0PbeP,8/8/p1pBk3/P1P1b3/7p/2PK3P/8/8 b - - 7 50,e5d6 c5d6 e6d6 d3d4 c6c5 d4e4 c5c4 e4d4,2314,75,93,2153,crushing endgame veryLong zugzwang,https://lichess.org/fH8meSzw/black#100,
0Pp2I,8/p7/Pp6/1P2p1kp/1P2Pp2/5P2/6P1/7K w - - 5 39,h1h2 g5h4 h2h1 h4g3 h1g1 h5h4 g1h1 g3f2,2667,98,88,225,crushing endgame pawnEndgame quietMove veryLong zugzwang,https://lichess.org/2t3iXWOa#77,
0PuYY,8/5k2/5n2/4R1p1/7p/5K2/6P1/8 w - - 10 50,f3e3 f6g4 e3d4 g4e5 d4e5 f7g6,1476,77,91,2330,crushing defensiveMove endgame fork long master zugzwang,https://lichess.org/nbCMNu6B#99,
0Q8gX,8/p6p/1p6/6P1/PP3k1P/4p3/4K3/8 w - - 1 44,a4a5 b6a5 b4a5 a7a6 h4h5 f4g5,2155,78,89,863,crushing endgame long pawnEndgame quietMove zugzwang,https://lichess.org/vU9H0y2n#87,
0QU9i,8/8/5k2/7p/6pP/6P1/8/6K1 w - - 0 52,g1g2 f6e5 g2f1 e5d4 f1e2 d4e4,2170,156,82,8,crushing defensiveMove endgame long pawnEndgame zugzwang,https://lichess.org/DuBLl7DY#103,
0QUfV,8/5pp1/6kp/8/4P3/6PP/7K/8 w - - 1 46,g3g4 g6f6 h2g3 f6e5 g3f3 g7g6 f3e3 g6g5 e3f3 e5d4,2678,96,80,95,crushing endgame pawnEndgame quietMove veryLong zugzwang,https://lichess.org/EOtk7miw#91,
0QVEM,8/2k5/1p6/p1p1K3/P1P5/1P6/8/8 b - - 4 44,c7c6 e5e6 c6c7 e6e7,2040,74,88,297,crushing defensiveMove endgame pawnEndgame short zugzwang,https://lichess.org/kt3LMDbZ/black#88,
0QwZP,8/1p6/p1k2p1p/P4Pp1/1P4P1/3K3P/8/8 b - - 1 41,c6d5 d3c3 d5c6 c3c4,1669,75,86,151,crushing defensiveMove endgame pawnEndgame short zugzwang,https://lichess.org/o7s81w6Q/black#82,
0R7cz,8/8/k1p5/p5p1/2PP2P1/1K6/8/8 b - - 13 46,a6b6 b3a4 b6a6 c4c5 a6a7 a4a5,1946,75,87,605,crushing endgame long pawnEndgame quietMove zugzwang,https://lichess.org/NII9XG3K/black#92,
0RLYg,8/8/pp2k3/6p1/2P1K1P1/P7/8/8 b - - 0 39,a6a5 a3a4 e6d6 e4f5 d6c5 f5g5,1794,74,92,497,crushing endgame long pawnEndgame quietMove zugzwang,https://lichess.org/LeR8HFMk/black#78,
0RXxL,8/5p2/6p1/pp2k1P1/3pP2p/PPpP1K1P/2P5/8 b - - 0 42,a5a4 b3a4 b5a4 f3g4 e5d6 g4h4,2055,74,86,179,crushing endgame long pawnEndgame zugzwang,https://lichess.org/17XoqGIV/black#84,
0Rh6M,8/7p/1p4p1/p1b3P1/P1P4P/1P2p2k/3K4/4B3 w - - 0 41,d2e2 h3g4 e1c3 g4h4,2268,86,90,947,bishopEndgame crushing endgame short zugzwang,https://lichess.org/ZIoDH34a#81,
0RoCZ,8/8/8/p1k1Pp2/P2p1Pp1/6P1/2K5/8 b - - 3 52,c5d5 c2d3 d5c5 e5e6 c5d6 d3d4,1192,75,93,343,crushing endgame long pawnEndgame zugzwang,https://lichess.org/BqvgSQTW/black#104,
0RyTY,8/8/4p2p/4k1p1/6P1/4KP1P/8/8 w - - 1 51,e3d3 e5f4 d3e2 f4g3 e2e3 e6e5 e3e2 g3g2,2483,86,73,43,crushing endgame pawnEndgame quietMove veryLong zugzwang,https://lichess.org/ad4RLQqi#101,
0S4GV,8/1p6/p1p5/2P1k1p1/1P1p1pP1/1P3P1P/3K4/8 w - - 0 39,d2d3 e5d5 d3c2 a6a5 b4a5 d5c5 c2d3 c5d5 b3b4 c6c5 b4b5 c5c4,2334,84,81,111,crushing deflection endgame pawnEndgame veryLong zugzwang,https://lichess.org/0TdzTISA#77,
0S5TA,8/8/4k2p/2p3p1/p1P1K1P1/P6P/8/8 w - - 4 49,e4e3 e6e5 e3d3 e5f4,950,91,87,110,crushing endgame pawnEndgame short zugzwang,https://lichess.org/V3q3FUfQ#97,
0SH8m,8/8/5p1p/3kpp2/5PP1/3KP2P/8/8 b - - 0 42,e5e4 d3c3 f5g4 h3g4 d5c5 f4f5,1782,120,52,21,crushing defensiveMove endgame long pawnEndgame zugzwang,https://lichess.org/0ltHxZMu/black#84,
0SMxo,8/p7/1p1k4/1PnB2p1/2PK2P1/8/8/8 b - - 1 55,c5e6 d5e6 d6e6 d4e4,2120,83,65,32,crushing defensiveMove endgame short zugzwang,https://lichess.org/eH46KnoO/black#110,
0SPkK,8/8/4k3/1p2p2p/1P2K2P/5P2/8/8 b - - 2 53,e6f6 f3f4 e5f4 e4f4,1873,77,92,2673,crushing endgame pawnEndgame short zugzwang,https://lichess.org/sndaNtoi/black#106,
0SVAs,8/8/7p/4p1kP/6P1/5K2/8/8 w - - 2 60,f3g3 e5e4 g3h3 g5f4 g4g5 f4g5,2004,75,87,323,crushing endgame long pawnEndgame quietMove zugzwang,https://lichess.org/zxNV5xCJ#119,
0SWvf,8/8/8/p3k1pp/P1P1p3/4K1PP/8/8 w - - 0 43,h3h4 g5g4 c4c5 e5d5 c5c6 d5c6 e3e4 c6c5 e4f4 c5b4 f4g5 b4a4,1622,74,89,492,crushing endgame master pawnEndgame quietMove veryLong zugzwang,https://lichess.org/XrTYklNn#85,
0SZiQ,8/6K1/5p2/2p1k1p1/p1P3P1/P6P/8/8 w - - 4 43,g7f7 f6f5 g4f5 e5f5 f7e7 f5e5,2240,76,92,734,crushing defensiveMove endgame long pawnEndgame zugzwang,https://lichess.org/yRsFAI7e#85,
0Sdhh,8/8/7p/2p2kp1/p1P5/P3K1PP/8/8 w - - 0 44,g3g4 f5e5 e3d3 e5f4,1204,81,76,114,crushing defensiveMove endgame pawnEndgame short zugzwang,https://lichess.org/XFUiJW7p#87,
0SiRp,8/p2k1p2/P1p3p1/2K1PP2/6P1/8/8/8 b - - 0 42,g6f5 g4f5 d7c7 e5e6,1352,115,62,32,crushing endgame pawnEndgame short zugzwang,https://lichess.org/CKTJgMnY/black#84,
0Snuw,8/8/pp1p1k2/3Pp1p1/4P2p/PP3K1P/6P1/8 b - - 0 37,f6g6 f3g4 a6a5 a3a4 g6f6 g4h5,1629,91,80,67,crushing endgame long pawnEndgame quietMove zugzwang,https://lichess.org/Y6NWFq1m/black#74,
0Sohk,8/p2k4/2p4p/1PPp2pP/P2K1pP1/8/5P2/8 b - - 0 46,d7c7 b5c6 c7c6 a4a5,2220,76,81,92,crushing defensiveMove endgame pawnEndgame short zugzwang,https://lichess.org/UFND9WHz/black#92,
0Srq0,8/8/5k2/p1p2pp1/P1P2PP1/5K2/8/8 w - - 0 51,f4g5 f6g5 g4f5 g5f5 f3e3 f5e5,1071,246,60,13,crushing defensiveMove endgame long pawnEndgame zugzwang,https://lichess.org/rv7rNei3#101,
0Svox,8/8/8/7p/5Ppk/7P/7K/8 b - - 0 42,g4g3 h2g1 g3g2 g1h2 g2g1q h2g1 h4g3 f4f5 g3f4 f5f6,2437,84,78,170,crushing defensiveMove endgame pawnEndgame quietMove veryLong zugzwang,https://lichess.org/1JdbhSY5/black#84,
0Svz6,8/8/3k3p/1p3p2/1P1K1P2/7P/8/8 w - - 1 45,d4d3 d6d5 h3h4 h6h5 d3e3 d5c4,1156,75,97,2649,crushing endgame long pawnEndgame quietMove zugzwang,https://lichess.org/YhRg0J6q#89,
0Sx4u,8/8/3k2p1/6Pp/4K3/8/5P2/8 w - - 5 47,f2f4 d6e6 e4f3 e6f5,1756,74,91,120,crushing endgame pawnEndgame short zugzwang,https://lichess.org/fLaNw5w8#93,
0T4nK,8/8/1p1p1pk1/1P1P2Pp/5K1P/5P2/8/8 b - - 0 40,f6g5 h4g5 h5h4 f4g4 h4h3 g4h3,779,82,98,829,crushing endgame long pawnEndgame zugzwang,https://lichess.org/HdiWRpPZ/black#80,
0T7Uo,8/8/4k2p/1p6/p4K1P/P7/1P6/8 w - - 1 45,h4h5 e6f6 f4e3 f6g5 e3d4 g5h5,1692,76,92,2520,crushing endgame long pawnEndgame zugzwang,https://lichess.org/khjvfnVQ#89,
0TAn2,8/5p2/4k2p/6p1/4KPP1/8/7P/8 b - - 0 65,e6f6 f4f5 f6e7 e4e5 f7f6 e5d5,1687,79,90,48,crushing defensiveMove endgame long pawnEndgame quietMove zugzwang,https://lichess.org/qIAHAaaz/black#130,
0TLJl,8/7p/p7/1p1k4/PP6/3K3P/8/8 w - - 0 46,a4b5 a6b5 h3h4 h7h5,1163,339,-78,8,crushing defensiveMove endgame pawnEndgame short zugzwang,https://lichess.org/D3Uopg7G#91,
